

Software Version	3.16.10



Experiment File Path:	C:\Users\48707651\Documents\Caleb\CMG2_167.xpt
Protocol File Path:	C:\Users\48707651\Documents\Caleb\CMG_8x3_7hr.prt



Plate Number	Plate 1
Date	3/13/2026
Time	3:58:46 PM
Reader Type:	Cytation5
Reader Serial Number:	1601252F
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Start Kinetic	Runtime 7:00:00 (HH:MM:SS), Interval 0:01:00, 421 Reads
    Read	Luminescence Endpoint
	A1..C8
	Integration Time: 0:01.00 (MM:SS.ss)
	Filter Set 1
	    Emission: Full light
	    Optics: Top,  Gain: 100
	Read Speed: Normal,  Delay: 100 msec
	Extended Dynamic Range
	Read Height: 4.5 mm
End Kinetic	

Lum

Time	T° Lum	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
1:05:00	21.9	578	416	189	131	22	7	5	4					478	379	150	183	25	7	6	4					483	514	208	124	14	6	4	4																																																																
1:06:00	21.9	562	402	188	128	23	8	5	4					472	375	142	179	25	7	4	4					471	507	201	125	12	6	4	4																																																																
1:07:00	21.9	561	401	185	125	20	8	6	4					454	376	145	176	24	7	5	4					461	497	192	125	15	6	4	3																																																																
1:08:00	21.9	541	390	183	124	23	7	5	4					451	352	139	175	24	8	6	5					454	473	189	121	14	6	5	3																																																																
1:09:00	21.9	527	383	186	124	21	7	4	3					439	354	136	178	22	8	5	4					441	468	190	119	15	6	5	4																																																																
1:10:00	21.9	528	377	175	119	21	7	6	4					423	347	136	171	24	7	5	4					430	464	195	118	13	6	4	4																																																																
1:11:00	21.9	518	372	174	119	21	7	5	4					420	336	130	177	23	7	6	4					421	439	186	119	14	6	4	4																																																																
1:12:00	22.0	507	367	173	114	23	8	5	4					412	332	134	171	23	7	6	3					403	444	174	114	14	6	5	4																																																																
1:13:00	22.0	486	347	173	120	22	7	5	4					409	323	126	169	24	8	6	3					407	432	181	108	15	5	5	4																																																																
1:14:00	22.0	476	352	161	114	23	7	5	3					397	318	127	173	22	8	6	4					390	424	180	112	16	6	5	4																																																																
1:15:00	22.0	471	340	169	112	22	7	5	3					390	311	128	164	24	7	6	4					389	418	171	108	14	7	5	4																																																																
1:16:00	22.0	464	332	163	120	22	6	5	4					388	305	119	166	22	7	6	4					386	419	167	105	13	6	4	4																																																																
1:17:00	22.0	449	338	164	109	24	7	6	4					381	296	124	160	23	8	6	4					364	398	167	107	15	6	5	4																																																																
1:18:00	22.0	440	331	153	107	22	7	6	4					367	292	120	160	22	8	6	3					361	392	163	104	13	7	4	3																																																																
1:19:00	22.0	444	321	154	100	23	7	5	4					367	281	120	159	24	8	5	4					352	388	158	104	15	7	5	4																																																																
1:20:00	22.0	426	314	155	101	21	6	6	4					358	287	120	152	25	8	5	4					354	382	155	101	14	7	5	4																																																																
1:21:00	22.0	427	301	152	105	22	6	5	4					352	282	120	157	25	8	6	3					354	363	160	100	15	6	4	4																																																																
1:22:00	22.0	407	310	147	100	25	7	5	4					342	272	114	148	25	8	6	4					343	365	155	95	15	6	4	4																																																																
1:23:00	22.0	395	294	144	100	20	6	5	3					337	271	111	150	23	8	6	4					326	364	160	97	15	7	5	4																																																																
1:24:00	22.0	385	298	145	98	21	7	6	4					332	262	112	148	24	7	5	4					331	355	148	96	14	6	5	4																																																																
1:25:00	22.0	383	288	144	98	22	7	6	4					320	254	115	148	24	7	6	4					322	346	146	95	14	6	5	3																																																																
1:26:00	22.1	375	284	143	96	21	7	5	4					319	259	111	144	24	8	5	4					321	333	152	95	12	6	5	4																																																																
1:27:00	22.1	383	274	137	95	21	8	5	4					310	248	107	139	26	8	6	3					313	332	145	95	15	6	5	4																																																																
1:28:00	22.1	363	277	138	91	22	7	6	4					310	245	107	145	23	8	6	4					309	321	145	89	15	7	4	4																																																																
1:29:00	22.1	355	271	134	96	22	7	5	4					301	243	111	151	22	7	5	3					299	313	147	90	13	7	5	3																																																																
1:30:00	22.1	351	267	136	91	20	8	5	4					294	247	103	139	23	8	6	4					303	308	140	86	14	5	5	3																																																																
1:31:00	22.1	336	264	136	91	21	7	5	4					292	234	106	138	25	9	6	4					287	313	141	89	16	6	5	3																																																																
1:32:00	22.1	334	259	134	87	21	7	6	4					286	237	104	136	24	7	5	4					283	311	139	88	16	7	5	3																																																																
1:33:00	22.1	332	249	132	90	20	7	5	4					288	232	103	139	25	7	6	4					288	290	135	84	14	7	5	4																																																																
1:34:00	22.1	328	251	129	87	23	7	5	4					281	217	99	133	24	8	6	4					286	294	132	88	15	6	5	4																																																																
1:35:00	22.1	330	247	131	90	23	8	6	3					275	217	103	129	24	8	6	4					276	281	131	84	14	7	5	4																																																																
1:36:00	22.1	323	243	128	86	23	7	5	5					263	217	97	134	25	8	5	4					275	278	134	85	15	7	5	4																																																																
1:37:00	22.2	313	241	124	90	20	8	4	4					266	214	94	133	28	7	6	4					264	277	132	80	15	6	5	4																																																																
1:38:00	22.2	306	232	119	85	23	6	5	4					258	211	95	128	23	8	6	4					261	280	124	77	15	5	4	4																																																																
1:39:00	22.2	294	235	124	82	23	7	5	3					247	206	94	134	23	7	5	4					265	273	123	78	15	6	5	4																																																																
1:40:00	22.2	299	226	118	82	23	7	5	4					256	212	97	126	23	8	6	4					265	272	125	78	14	6	4	3																																																																
1:41:00	22.2	289	229	112	86	22	7	6	4					248	197	90	124	25	7	6	4					249	263	119	76	16	6	5	4																																																																
1:42:00	22.2	283	229	114	79	21	9	6	4					240	202	89	127	28	8	6	4					248	262	120	76	14	6	5	3																																																																
1:43:00	22.2	290	218	116	77	22	8	6	4					244	189	90	126	27	8	5	4					243	260	124	77	13	7	5	4																																																																
1:44:00	22.2	276	216	114	79	23	7	5	3					240	190	91	118	26	8	6	4					247	253	124	75	14	7	4	4																																																																
1:45:00	22.2	270	215	113	77	22	8	5	4					234	192	92	118	27	7	7	4					240	249	117	73	16	7	5	4																																																																
1:46:00	22.3	265	213	114	75	23	7	5	4					237	189	89	117	22	8	5	4					231	244	122	73	15	7	5	4																																																																
1:47:00	22.3	257	221	114	78	19	8	6	4					233	188	87	121	24	8	7	5					228	244	119	75	15	6	5	3																																																																
1:48:00	22.3	260	207	109	79	22	8	5	4					222	181	88	112	26	7	5	4					220	246	113	72	13	6	5	4																																																																
1:49:00	22.3	257	202	111	75	20	7	5	4					224	178	90	121	24	9	6	4					224	241	112	71	14	7	5	4																																																																
1:50:00	22.3	253	193	115	78	22	8	5	4					225	167	91	117	24	8	6	4					221	230	113	72	14	7	4	4																																																																
1:51:00	22.3	250	195	110	73	22	6	6	4					215	177	87	116	24	8	5	4					219	229	113	69	15	6	5	4																																																																
1:52:00	22.3	247	198	106	76	23	8	6	4					220	169	89	119	23	9	5	4					220	230	114	72	14	6	5	5																																																																
1:53:00	22.4	244	196	105	72	21	8	5	4					206	179	90	114	24	8	5	4					212	226	117	71	15	6	5	4																																																																
1:54:00	22.4	237	194	111	75	23	7	5	4					211	164	79	112	25	9	6	4					213	228	111	71	14	6	4	4																																																																
1:55:00	22.4	240	193	104	71	21	7	6	4					211	171	80	117	24	8	6	4					209	221	109	71	14	6	6	4																																																																
1:56:00	22.4	242	193	109	70	23	8	5	4					204	163	82	114	25	10	6	4					209	215	106	69	12	8	5	4																																																																
1:57:00	22.4	232	186	105	69	21	7	6	4					201	168	82	111	26	8	6	4					209	215	105	68	15	7	5	4																																																																
1:58:00	22.4	231	188	103	71	22	7	5	4					193	166	82	107	26	7	6	5					202	212	106	67	14	7	5	4																																																																
1:59:00	22.4	230	181	102	71	19	8	6	4					198	158	83	106	25	8	6	5					200	207	102	65	14	5	4	4																																																																
2:00:00	22.4	228	180	100	68	22	7	5	4					196	160	82	109	24	9	6	3					201	210	104	68	15	7	5	4																																																																
2:01:00	22.4	220	181	99	70	23	8	6	4					193	158	78	107	25	8	6	4					197	204	107	69	14	8	5	4																																																																
2:02:00	22.4	224	176	95	67	21	7	6	4					189	158	79	108	27	10	7	4					188	200	110	62	13	6	5	4																																																																
2:03:00	22.5	226	180	99	68	21	7	5	4					185	154	76	113	25	8	6	4					194	193	106	66	13	7	5	4																																																																
2:04:00	22.5	217	168	96	67	21	9	5	4					184	155	77	104	27	8	6	4					188	197	105	64	15	6	6	4																																																																
2:05:00	22.5	215	173	99	70	22	8	6	4					183	149	79	108	26	9	7	4					190	197	100	65	14	7	5	4																																																																
2:06:00	22.5	203	167	96	62	22	8	6	4					175	144	77	103	25	9	7	4					192	192	102	63	15	7	5	4																																																																
2:07:00	22.5	207	167	97	67	22	8	6	5					181	147	82	104	24	8	5	4					186	192	100	66	15	6	5	4																																																																
2:08:00	22.5	204	166	91	65	23	8	5	4					177	144	79	100	27	8	6	4					186	187	101	64	14	7	6	4																																																																
2:09:00	22.5	207	165	95	68	24	8	7	4					173	145	74	104	24	8	6	4					182	192	104	63	12	8	5	3																																																																
2:10:00	22.5	194	159	94	63	21	8	6	4					172	149	75	105	25	9	6	4					179	184	98	62	16	6	5	5																																																																
2:11:00	22.5	203	157	92	64	23	8	5	4					170	140	77	104	25	9	6	4					177	184	93	61	15	8	5	4																																																																
2:12:00	22.5	200	164	91	61	22	8	6	4					169	143	74	98	24	8	6	4					182	183	98	61	15	8	6	4																																																																
2:13:00	22.5	192	158	90	63	22	6	6	4					170	137	70	106	23	8	6	4					175	182	98	66	14	7	5	4																																																																
2:14:00	22.5	193	158	92	65	22	8	6	6					164	143	75	99	26	9	6	4					173	180	91	61	15	7	5	4																																																																
2:15:00	22.5	194	159	88	60	21	8	6	4					165	136	76	99	25	8	7	4					169	178	94	61	14	7	5	3																																																																
2:16:00	22.5	186	156	94	61	23	8	6	4					158	132	69	96	26	9	7	5					171	176	92	58	13	7	6	4																																																																
2:17:00	22.5	189	153	89	63	23	8	6	4					166	134	71	95	27	9	7	4					171	174	92	63	15	7	5	4																																																																
2:18:00	22.5	180	158	86	62	21	7	6	4					159	130	74	97	27	9	6	4					165	176	91	58	15	7	5	4																																																																
2:19:00	22.6	183	146	86	58	23	7	6	4					157	132	73	97	26	9	7	5					166	167	89	58	15	7	5	4																																																																
2:20:00	22.6	178	148	86	60	23	7	6	4					155	134	69	95	26	8	6	4					164	165	90	56	14	6	5	4																																																																
2:21:00	22.6	176	155	85	60	23	7	5	4					157	126	70	94	25	8	7	5					163	161	88	58	14	7	5	4																																																																
2:22:00	22.6	180	147	83	58	21	8	5	4					156	130	71	91	27	8	7	4					158	160	92	58	14	7	5	4																																																																
2:23:00	22.6	178	146	87	63	23	7	6	4					148	130	69	93	23	9	6	4					155	164	96	59	15	7	5	4																																																																
2:24:00	22.6	177	146	87	57	20	8	6	5					153	129	69	90	27	9	6	4					153	165	91	56	16	7	6	4																																																																
2:25:00	22.6	178	145	81	59	23	8	6	5					145	126	68	93	25	9	6	4					162	164	89	54	14	7	6	4																																																																
2:26:00	22.6	177	145	86	57	21	8	6	4					151	130	68	92	23	8	6	4					155	159	88	57	14	6	5	4																																																																
2:27:00	22.6	162	141	84	61	21	7	6	4					151	124	69	91	26	8	6	4					152	158	87	59	15	6	5	4																																																																
2:28:00	22.6	175	140	79	62	22	8	7	5					147	129	68	89	22	8	6	4					149	163	90	55	15	7	6	4																																																																
2:29:00	22.6	165	143	85	55	23	7	6	4					143	121	69	92	24	9	7	4					152	155	87	54	14	7	5	4																																																																
2:30:00	22.6	169	139	81	59	23	9	7	4					145	120	68	88	23	9	7	4					147	154	87	57	15	7	5	4																																																																
2:31:00	22.6	163	134	83	52	22	8	6	4					138	117	66	90	23	8	7	4					143	152	82	59	15	7	5	3																																																																
2:32:00	22.6	170	140	77	57	22	8	5	4					145	117	65	86	26	9	6	5					149	153	85	57	15	7	5	4																																																																
2:33:00	22.6	158	134	81	57	21	8	6	4					141	119	65	89	27	9	8	4					143	157	87	56	12	8	6	3																																																																
2:34:00	22.6	164	134	81	57	20	7	6	4					134	120	67	87	26	8	7	4					146	151	82	53	15	6	6	4																																																																
2:35:00	22.6	156	139	84	55	20	7	6	4					138	115	67	86	25	9	7	4					144	146	81	51	16	6	6	5																																																																
2:36:00	22.7	154	139	77	57	21	8	5	4					139	118	61	89	25	8	7	4					138	146	85	54	15	8	5	4																																																																
2:37:00	22.7	160	130	81	58	20	9	5	4					140	113	66	82	24	8	6	4					140	152	78	53	14	7	5	4																																																																
2:38:00	22.7	157	137	80	56	21	9	6	4					131	115	64	81	23	9	7	4					140	146	81	48	17	8	6	4																																																																
2:39:00	22.7	149	130	81	56	20	9	6	4					131	116	66	87	23	8	7	5					141	144	82	51	14	7	5	4																																																																
2:40:00	22.7	157	133	74	58	19	8	6	4					131	114	65	85	25	8	7	4					142	145	77	54	15	8	5	4																																																																
2:41:00	22.7	154	133	74	54	23	9	6	4					135	110	65	80	24	8	7	4					134	146	81	54	15	7	5	4																																																																
2:42:00	22.7	153	130	77	57	19	9	6	4					133	115	63	81	27	8	7	5					143	139	79	49	14	7	4	4																																																																
2:43:00	22.7	153	128	76	55	20	7	6	4					131	115	66	84	26	9	7	4					135	148	79	48	14	6	5	4																																																																
2:44:00	22.7	150	122	77	53	24	7	6	4					128	111	65	81	24	9	7	5					140	138	74	51	15	7	5	4																																																																
2:45:00	22.7	157	126	72	50	21	8	7	4					125	109	62	84	25	8	6	5					134	137	78	51	14	6	5	4																																																																
2:46:00	22.7	148	126	79	52	23	8	6	4					131	106	60	86	25	10	6	5					131	139	75	54	15	6	5	4																																																																
2:47:00	22.7	146	123	72	54	21	8	6	4					129	108	60	80	26	8	6	4					138	137	78	51	15	7	6	4																																																																
2:48:00	22.7	149	124	74	52	21	8	6	4					122	110	59	79	23	9	7	4					129	140	78	52	14	7	5	4																																																																
2:49:00	22.7	142	125	76	49	21	8	6	4					123	111	62	81	26	8	7	4					133	138	75	52	15	7	5	4																																																																
2:50:00	22.7	150	122	75	51	24	8	6	4					127	109	61	83	24	9	7	4					131	138	74	52	14	8	5	4																																																																
2:51:00	22.7	143	126	68	52	20	8	6	4					126	107	58	75	24	8	8	4					131	133	73	52	16	8	5	5																																																																
2:52:00	22.7	143	126	77	54	22	8	6	4					120	103	60	78	24	7	7	4					128	136	73	53	15	7	5	4																																																																
2:53:00	22.7	146	122	70	50	20	9	6	4					121	103	59	79	21	8	6	4					129	131	74	49	15	7	5	4																																																																
2:54:00	22.7	140	118	71	53	22	8	6	5					124	107	62	83	24	8	5	5					122	131	77	50	14	8	6	4																																																																
2:55:00	22.7	139	114	69	52	20	8	6	5					117	102	58	74	25	9	6	4					128	134	74	52	15	7	7	4																																																																
2:56:00	22.7	130	120	74	51	21	9	6	4					120	100	55	80	25	8	6	5					127	129	73	50	15	7	5	5																																																																
2:57:00	22.7	140	122	72	46	23	9	6	4					122	103	58	76	22	9	7	5					129	134	73	50	13	8	5	4																																																																
2:58:00	22.7	132	118	71	49	21	8	5	4					110	106	59	76	23	8	7	5					124	131	73	49	14	7	6	4																																																																
2:59:00	22.7	136	115	75	52	20	8	6	4					111	105	60	78	25	9	6	4					124	125	69	46	15	6	5	5																																																																
3:00:00	22.7	142	115	67	50	22	8	7	4					116	97	59	73	24	8	7	5					125	126	77	50	14	8	6	4																																																																
3:01:00	22.7	134	124	70	49	21	8	7	4					111	98	60	78	25	7	7	5					126	130	73	47	13	7	6	4																																																																
3:02:00	22.7	135	115	70	52	20	9	6	4					113	99	55	72	25	10	7	5					122	133	75	47	15	7	6	4																																																																
3:03:00	22.7	135	119	69	54	22	7	7	4					111	99	59	76	23	8	7	4					118	127	70	46	13	7	5	5																																																																
3:04:00	22.7	131	118	65	52	21	7	6	4					118	102	56	77	23	10	7	5					119	123	67	50	15	8	5	4																																																																
3:05:00	22.7	128	110	70	46	20	9	6	4					115	99	56	73	25	9	7	5					119	121	72	47	15	8	6	4																																																																
3:06:00	22.7	132	110	69	49	20	8	6	5					115	98	57	75	24	9	7	4					120	130	67	48	16	7	5	4																																																																
3:07:00	22.7	136	108	68	49	24	8	6	4					105	99	54	73	22	9	6	5					120	125	74	48	14	7	5	4																																																																
3:08:00	22.7	127	117	65	49	21	8	6	4					109	97	56	73	24	9	7	5					120	120	70	49	15	8	6	4																																																																
3:09:00	22.7	127	109	69	46	21	7	6	4					111	95	55	72	22	7	7	5					120	127	71	46	14	7	5	4																																																																
3:10:00	22.7	125	113	68	49	20	9	6	4					107	92	56	71	23	10	7	5					118	122	66	46	13	7	6	4																																																																
3:11:00	22.7	127	115	67	49	21	8	7	4					106	95	55	71	22	9	6	4					123	120	68	45	14	8	6	5																																																																
3:12:00	22.7	126	114	68	48	19	9	7	4					105	94	56	76	27	9	6	4					114	118	69	47	15	7	5	5																																																																
3:13:00	22.7	125	111	69	46	22	7	6	4					106	99	55	71	22	8	6	4					118	118	69	47	13	8	5	4																																																																
3:14:00	22.7	126	110	69	50	21	8	6	4					108	94	53	71	25	8	7	4					117	122	70	46	15	8	5	4																																																																
3:15:00	22.7	124	108	65	50	21	8	6	4					108	95	56	71	23	9	8	4					116	113	68	49	15	7	6	4																																																																
3:16:00	22.7	126	109	68	46	21	8	7	4					102	88	52	70	22	10	7	4					114	116	69	47	14	8	6	4																																																																
3:17:00	22.7	125	108	62	52	20	8	6	5					104	88	55	74	22	9	7	4					119	117	68	49	14	7	5	4																																																																
3:18:00	22.8	123	107	64	49	21	9	6	4					105	97	55	67	22	9	6	4					113	120	65	46	15	8	5	5																																																																
3:19:00	22.8	121	111	64	45	21	6	6	4					105	93	53	69	25	9	7	5					111	117	66	47	13	8	7	4																																																																
