

Software Version	3.16.10



Experiment File Path:	C:\Users\48707651\Documents\Caleb\CMG2_165.xpt
Protocol File Path:	C:\Users\48707651\Documents\Caleb\CMG_8x3_7hr.prt



Plate Number	Plate 1
Date	3/12/2026
Time	5:29:55 PM
Reader Type:	Cytation5
Reader Serial Number:	1601252F
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Start Kinetic	Runtime 7:00:00 (HH:MM:SS), Interval 0:01:00, 421 Reads
    Read	Luminescence Endpoint
	A1..C8
	Integration Time: 0:01.00 (MM:SS.ss)
	Filter Set 1
	    Emission: Full light
	    Optics: Top,  Gain: 100
	Read Speed: Normal,  Delay: 100 msec
	Extended Dynamic Range
	Read Height: 4.5 mm
End Kinetic	

Lum

Time	T° Lum	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0:11:00	21.4	53	57	55	49	32	17	9	4					53	56	49	49	33	18	7	5					54	54	54	51	36	21	7	5																																																																
0:12:00	21.4	50	48	50	45	31	18	9	5					53	49	52	42	34	18	7	5					57	53	50	47	36	19	8	5																																																																
0:13:00	21.5	48	47	48	43	28	18	9	4					47	47	48	43	32	17	7	5					48	50	47	44	34	19	8	4																																																																
0:14:00	21.5	46	44	43	41	28	16	8	5					44	49	45	45	33	17	9	4					44	49	48	43	36	18	7	5																																																																
0:15:00	21.5	46	44	43	39	29	18	7	5					44	44	44	38	32	19	9	5					45	44	45	43	35	21	8	4																																																																
0:16:00	21.5	40	42	42	39	26	18	7	5					43	41	43	39	29	19	8	5					42	41	40	41	33	17	8	5																																																																
0:17:00	21.5	37	41	38	38	27	17	8	4					41	41	40	38	29	16	7	5					43	36	37	41	30	16	8	4																																																																
0:18:00	21.5	37	39	37	37	27	17	8	4					37	38	36	36	29	16	7	5					40	41	36	36	28	18	7	5																																																																
0:19:00	21.5	34	35	35	35	27	17	8	4					35	36	32	35	28	18	8	5					38	35	36	35	30	17	9	5																																																																
0:20:00	21.5	34	36	35	33	24	16	8	5					33	34	31	34	29	17	7	5					33	32	32	34	29	18	9	5																																																																
0:21:00	21.5	31	34	33	32	25	16	7	5					34	34	30	33	29	15	8	5					31	33	32	34	28	19	7	4																																																																
0:22:00	21.5	29	32	33	30	23	17	7	4					31	30	29	33	23	17	8	5					33	30	30	32	27	18	7	4																																																																
0:23:00	21.5	28	30	28	32	25	16	7	4					30	29	27	27	27	16	7	4					29	30	30	31	28	17	9	5																																																																
0:24:00	21.5	27	28	27	29	25	14	8	5					30	29	27	29	26	17	8	5					27	31	28	29	28	15	8	5																																																																
0:25:00	21.6	28	25	27	29	25	16	9	5					27	29	25	29	26	16	8	5					27	28	27	29	26	15	10	5																																																																
0:26:00	21.6	25	26	25	27	22	15	8	5					24	27	25	26	25	16	7	5					25	26	27	27	25	17	8	5																																																																
0:27:00	21.6	25	27	24	26	23	16	8	4					26	26	25	24	26	15	8	5					23	25	25	30	25	17	8	5																																																																
0:28:00	21.6	21	21	23	24	23	16	7	5					22	22	22	24	22	17	7	5					22	21	24	24	22	18	7	5																																																																
0:29:00	21.6	24	23	24	22	20	15	9	5					23	23	23	24	22	15	7	5					23	22	23	24	23	16	7	5																																																																
0:30:00	21.6	21	21	22	23	19	14	8	5					21	23	19	24	23	17	8	5					22	19	21	21	24	17	8	5																																																																
0:31:00	21.6	20	21	22	21	20	14	7	5					19	21	18	22	22	14	8	5					20	21	22	22	22	17	7	4																																																																
0:32:00	21.6	17	21	21	22	21	15	7	4					19	20	20	20	21	16	8	5					20	18	21	22	22	15	8	4																																																																
0:33:00	21.6	17	18	20	19	20	17	8	4					18	18	17	21	23	15	8	4					18	17	18	22	22	16	8	5																																																																
0:34:00	21.6	18	19	16	19	22	15	8	5					17	18	17	20	20	15	8	4					18	19	18	20	20	15	9	5																																																																
0:35:00	21.7	17	18	18	20	21	14	8	5					17	17	17	21	19	14	8	5					16	17	19	18	19	14	10	5																																																																
0:36:00	21.7	18	18	17	17	21	16	7	4					16	15	16	18	19	15	8	4					16	16	18	19	21	15	9	5																																																																
0:37:00	21.7	16	16	16	17	20	14	8	5					14	16	16	21	18	16	8	5					14	15	14	16	21	16	7	5																																																																
0:38:00	21.7	16	16	15	16	20	14	7	5					14	18	15	18	18	16	8	6					14	15	14	17	21	15	8	4																																																																
0:39:00	21.7	15	15	14	17	19	16	7	4					14	14	15	16	18	16	7	4					14	14	14	18	19	15	9	5																																																																
0:40:00	21.7	14	13	15	15	19	14	8	4					13	13	13	15	17	16	8	5					13	13	16	17	20	15	8	5																																																																
0:41:00	21.7	13	14	13	16	18	14	8	4					14	14	14	16	18	14	8	5					14	14	13	16	18	16	8	5																																																																
0:42:00	21.7	11	12	13	16	17	15	8	5					14	13	12	15	17	14	9	5					12	12	14	16	19	14	8	6																																																																
0:43:00	21.7	11	12	13	17	17	14	8	5					13	12	12	16	17	15	8	5					13	12	12	17	17	15	8	5																																																																
0:44:00	21.7	13	12	13	14	16	14	7	5					11	12	14	15	18	14	8	4					11	11	12	16	17	16	8	5																																																																
0:45:00	21.7	11	11	12	13	17	15	8	5					12	12	12	15	16	14	8	5					12	12	12	14	17	14	8	5																																																																
0:46:00	21.7	10	11	12	15	14	14	8	5					10	10	13	13	15	14	7	4					11	11	11	14	16	14	7	5																																																																
0:47:00	21.8	10	11	11	14	15	13	7	5					10	9	11	14	16	14	8	5					11	10	12	13	17	15	8	4																																																																
0:48:00	21.8	11	11	11	14	17	13	8	4					9	10	10	13	15	14	8	5					10	10	10	12	17	14	9	5																																																																
0:49:00	21.8	9	12	11	13	15	13	8	4					10	10	11	13	14	14	8	5					10	9	11	12	15	15	7	5																																																																
0:50:00	21.8	9	10	11	12	16	14	8	4					10	10	10	12	14	13	8	5					9	10	8	12	15	15	8	4																																																																
0:51:00	21.8	9	8	9	12	14	13	8	5					10	9	10	12	14	12	7	5					10	10	10	12	13	14	8	5																																																																
0:52:00	21.8	10	11	10	12	15	12	7	5					9	9	8	12	14	13	8	5					9	9	7	12	15	13	8	5																																																																
0:53:00	21.8	8	8	10	10	16	13	8	6					8	9	9	10	16	14	7	5					9	9	9	11	15	13	8	5																																																																
0:54:00	21.8	8	8	9	10	17	12	8	5					8	10	8	11	14	13	8	5					8	8	10	10	15	13	7	5																																																																
0:55:00	21.8	7	6	9	10	12	13	8	5					8	8	8	9	13	14	7	5					8	9	8	12	14	11	7	5																																																																
0:56:00	21.8	8	8	10	11	15	13	7	5					8	8	9	10	14	13	8	5					9	8	8	11	13	14	7	5																																																																
0:57:00	21.9	8	8	9	10	13	12	7	5					9	8	9	11	13	13	8	4					8	9	8	10	13	14	8	5																																																																
0:58:00	21.9	8	8	7	9	14	11	8	5					8	7	8	9	13	13	9	5					7	9	8	9	13	12	8	5																																																																
0:59:00	21.9	7	8	8	9	15	11	8	5					6	7	8	10	15	13	7	4					7	7	7	9	13	12	8	5																																																																
1:00:00	21.9	7	7	7	10	13	14	7	5					7	7	9	9	13	14	8	5					6	7	7	9	13	13	8	5																																																																
1:01:00	21.9	7	7	8	9	12	13	7	6					9	6	6	10	13	12	8	6					7	6	6	8	13	15	7	5																																																																
1:02:00	21.9	7	7	9	10	12	14	8	5					7	8	8	8	12	11	9	4					6	7	8	9	13	13	8	4																																																																
1:03:00	21.9	7	7	8	9	12	13	8	4					7	7	8	9	12	13	8	5					6	8	7	9	14	13	8	6																																																																
1:04:00	21.9	7	7	6	9	13	12	7	5					7	6	8	8	13	13	7	4					7	6	8	8	12	12	8	5																																																																
1:05:00	21.9	6	7	8	9	11	12	8	5					6	7	6	8	11	11	8	5					6	6	7	8	10	14	8	4																																																																
1:06:00	21.9	7	6	5	8	11	12	6	5					6	6	6	8	11	13	7	5					5	6	6	8	11	11	7	5																																																																
1:07:00	21.9	6	6	7	9	12	13	7	5					6	7	6	8	13	13	8	5					6	6	7	8	11	11	8	5																																																																
1:08:00	22.0	6	6	7	8	11	13	7	6					5	5	7	8	9	12	8	5					5	6	6	8	12	12	8	4																																																																
1:09:00	22.0	5	7	6	8	11	14	8	4					6	6	6	8	12	10	8	5					6	6	7	8	12	11	7	5																																																																
1:10:00	22.0	6	7	7	8	12	13	7	5					5	6	5	8	10	14	7	4					6	6	7	7	10	12	9	4																																																																
1:11:00	22.0	6	6	6	7	11	11	8	4					6	6	6	8	9	12	7	5					6	5	7	8	10	11	9	5																																																																
1:12:00	22.0	5	6	7	7	10	13	9	5					6	6	6	7	9	11	7	4					6	6	5	8	10	12	8	4																																																																
1:13:00	22.0	6	5	5	8	11	12	8	5					5	6	6	7	10	12	7	4					6	6	6	7	10	11	8	5																																																																
1:14:00	22.0	5	6	6	7	13	12	8	5					5	5	6	7	10	11	8	6					5	6	6	8	10	11	8	5																																																																
1:15:00	22.0	6	5	6	7	9	11	8	5					5	6	5	7	9	11	7	6					6	6	5	6	11	11	8	6																																																																
1:16:00	22.0	5	6	5	7	9	13	7	5					5	5	5	7	11	13	7	6					5	5	6	7	10	12	8	5																																																																
1:17:00	22.0	6	5	6	6	10	12	7	5					5	5	6	6	9	11	8	5					6	5	6	7	9	12	7	5																																																																
1:18:00	22.0	4	5	5	7	10	12	9	5					5	5	4	7	9	12	8	5					5	5	5	7	10	12	8	6																																																																
1:19:00	22.0	5	5	5	7	10	11	7	5					5	5	6	7	10	12	7	5					4	5	5	6	10	12	8	5																																																																
1:20:00	22.0	5	5	5	6	9	11	8	5					5	5	5	7	9	11	8	5					6	5	5	6	9	12	8	5																																																																
1:21:00	22.0	4	6	4	6	9	10	6	5					5	5	6	6	11	11	8	5					5	4	6	6	10	12	8	4																																																																
1:22:00	22.0	5	4	5	6	10	12	8	5					5	5	6	6	8	11	8	5					5	5	4	6	9	12	7	5																																																																
1:23:00	22.1	5	5	5	6	11	12	9	5					5	5	5	6	9	11	8	5					5	4	5	7	9	10	8	5																																																																
1:24:00	22.1	4	5	5	7	10	10	8	5					5	4	5	6	10	11	9	5					4	5	5	6	9	11	9	4																																																																
1:25:00	22.1	4	5	5	6	9	10	8	5					5	5	5	6	8	10	7	5					4	5	4	6	9	11	7	5																																																																
1:26:00	22.1	4	4	5	5	10	12	8	5					4	5	5	6	9	11	8	5					5	4	4	6	8	11	7	5																																																																
1:27:00	22.1	4	4	5	6	9	10	7	5					5	5	5	5	9	11	7	6					5	5	5	5	8	11	7	4																																																																
1:28:00	22.1	6	5	4	6	8	12	8	5					4	5	4	7	8	11	8	5					4	4	5	6	8	11	8	6																																																																
1:29:00	22.1	5	4	5	6	9	10	7	5					5	4	4	5	8	11	7	5					6	4	5	6	8	10	8	4																																																																
1:30:00	22.1	5	5	5	5	7	10	8	5					4	5	5	5	8	9	8	5					5	5	4	6	7	11	9	5																																																																
1:31:00	22.1	5	4	4	6	8	10	8	5					5	4	5	6	8	10	7	5					5	5	5	6	8	10	7	4																																																																
1:32:00	22.1	4	5	4	5	7	10	7	5					5	4	5	5	9	10	7	4					4	4	4	6	7	11	8	5																																																																
1:33:00	22.1	4	5	5	6	7	10	8	5					4	4	4	6	7	9	8	5					4	4	5	5	8	10	7	4																																																																
1:34:00	22.1	4	4	4	5	8	12	9	5					4	4	5	6	7	10	7	4					4	4	5	5	9	10	9	5																																																																
1:35:00	22.1	4	4	5	6	10	10	8	5					4	4	4	5	8	11	7	6					5	4	5	5	8	9	8	5																																																																
1:36:00	22.1	4	4	5	5	9	11	9	5					5	5	4	5	8	10	8	5					4	5	5	5	6	12	7	5																																																																
1:37:00	22.1	4	5	5	5	8	10	8	5					4	4	5	6	8	11	8	5					4	4	4	5	6	10	7	5																																																																
1:38:00	22.1	5	4	5	5	8	9	7	6					5	4	4	5	8	10	8	5					5	4	5	5	6	10	7	6																																																																
1:39:00	22.1	4	5	5	5	8	12	8	5					5	5	4	5	8	11	8	5					4	4	4	4	6	9	7	5																																																																
1:40:00	22.1	5	5	4	5	7	10	7	5					5	4	4	5	7	10	6	5					4	4	4	6	7	12	7	5																																																																
1:41:00	22.1	4	4	5	5	7	9	7	5					4	4	4	5	7	10	8	5					4	5	5	5	8	10	7	5																																																																
1:42:00	22.2	4	4	4	5	6	9	7	5					5	4	4	5	8	9	7	5					4	4	4	5	7	10	8	5																																																																
1:43:00	22.2	5	4	4	5	7	10	8	5					5	4	4	5	8	10	7	5					4	4	4	5	7	10	8	6																																																																
1:44:00	22.2	4	4	5	5	7	9	8	5					4	4	5	5	7	10	7	5					4	4	4	4	7	9	9	5																																																																
1:45:00	22.2	5	4	4	5	8	9	7	4					4	4	4	5	7	9	6	4					4	4	5	5	6	9	8	5																																																																
1:46:00	22.2	4	4	4	5	7	9	7	5					3	4	5	5	7	9	6	5					4	4	4	6	6	10	8	4																																																																
1:47:00	22.2	4	4	4	5	6	8	8	6					4	4	4	5	7	9	8	4					4	4	5	5	6	9	8	5																																																																
1:48:00	22.2	4	4	5	4	7	11	8	5					3	4	4	5	6	8	8	5					4	4	4	5	6	11	8	5																																																																
1:49:00	22.2	4	3	4	4	6	9	7	5					4	4	4	5	6	10	7	4					4	4	4	5	6	10	7	5																																																																
1:50:00	22.2	3	4	4	5	6	9	8	5					4	4	4	4	7	9	8	5					4	4	4	5	6	10	7	5																																																																
1:51:00	22.2	4	4	4	5	7	8	8	5					4	4	4	5	6	8	7	5					4	4	4	4	7	10	8	5																																																																
1:52:00	22.2	4	4	5	5	7	9	7	5					4	4	4	5	5	9	7	5					4	4	4	5	7	9	7	5																																																																
1:53:00	22.2	4	3	4	4	6	9	7	5					4	4	4	5	7	9	7	5					5	4	4	4	6	9	7	5																																																																
1:54:00	22.2	4	4	3	4	7	9	8	6					4	4	4	4	6	8	7	5					4	4	4	5	6	10	8	5																																																																
1:55:00	22.2	5	4	5	5	6	9	7	5					4	4	5	5	6	8	7	5					4	4	4	4	5	9	7	5																																																																
1:56:00	22.2	4	4	4	4	7	8	7	5					4	4	4	5	6	8	8	5					5	4	5	5	6	9	7	6																																																																
1:57:00	22.2	4	4	3	5	6	9	8	5					3	4	4	5	6	9	7	5					4	4	5	4	6	9	8	6																																																																
1:58:00	22.2	4	4	4	5	7	8	6	5					4	4	4	4	6	8	8	5					3	4	4	5	6	9	9	5																																																																
1:59:00	22.2	4	4	4	5	6	9	7	5					4	4	4	5	6	8	7	6					4	4	4	4	5	8	8	6																																																																
2:00:00	22.2	4	4	4	5	6	9	7	5					4	4	4	4	5	9	7	5					4	4	4	4	5	8	8	5																																																																
2:01:00	22.2	3	4	4	4	5	9	8	6					4	4	4	5	5	9	8	5					4	4	4	5	6	9	8	4																																																																
2:02:00	22.2	4	4	5	4	5	8	7	5					4	4	4	4	6	8	8	4					4	3	4	4	7	9	8	5																																																																
2:03:00	22.2	4	4	4	4	7	8	7	5					4	3	4	4	5	9	8	5					4	4	4	4	6	8	8	5																																																																
2:04:00	22.2	4	4	4	4	6	9	7	4					3	4	5	4	5	8	7	5					4	4	4	4	5	10	8	5																																																																
2:05:00	22.3	4	4	4	4	5	8	7	5					4	4	4	4	6	8	8	4					4	5	4	5	5	9	7	4																																																																
2:06:00	22.3	4	4	3	5	5	8	7	5					4	4	4	5	6	8	7	5					4	4	4	5	6	9	8	5																																																																
2:07:00	22.3	4	3	4	4	5	8	7	5					4	4	4	4	5	9	8	6					4	4	4	4	5	9	7	5																																																																
2:08:00	22.3	4	4	4	4	6	8	7	5					4	4	4	4	5	8	7	5					4	4	4	5	4	8	7	5																																																																
2:09:00	22.3	4	4	3	5	6	9	7	6					4	4	4	4	5	9	7	5					4	4	4	5	5	8	8	5																																																																
2:10:00	22.3	4	4	4	4	6	8	7	5					4	5	5	4	6	9	7	4					5	4	4	4	6	8	8	4																																																																
2:11:00	22.3	4	5	4	4	5	8	7	5					3	3	4	4	5	8	7	5					4	4	4	5	6	9	7	5																																																																
2:12:00	22.3	4	4	4	4	6	8	7	5					4	3	4	4	5	8	7	4					4	4	4	4	4	8	8	7																																																																
2:13:00	22.3	4	4	4	4	5	7	7	5					4	3	4	4	6	8	7	5					4	4	4	4	5	8	7	6																																																																
2:14:00	22.3	4	4	4	4	6	7	8	5					4	3	4	4	6	8	7	5					4	4	4	4	5	7	7	5																																																																
2:15:00	22.3	3	4	4	4	5	9	7	5					3	3	4	4	5	9	8	5					3	3	4	5	6	9	8	5																																																																
2:16:00	22.3	4	4	5	4	5	8	8	5					3	4	5	4	5	7	8	4					4	3	4	4	5	9	7	4																																																																
2:17:00	22.3	4	4	4	5	5	7	7	5					3	4	4	4	5	7	7	5					4	4	4	4	5	9	7	5																																																																
2:18:00	22.3	3	4	4	4	5	7	7	5					4	4	4	4	5	6	6	5					4	4	4	4	5	9	8	6																																																																
2:19:00	22.3	4	4	4	4	5	8	8	5					4	4	4	4	5	8	7	4					4	4	3	4	5	7	7	5																																																																
2:20:00	22.3	4	4	4	4	5	9	7	5					4	3	4	5	5	7	7	4					3	4	4	4	5	8	7	5																																																																
2:21:00	22.3	4	4	3	4	5	7	7	5					4	4	4	4	5	7	7	4					4	4	4	4	4	8	8	5																																																																
2:22:00	22.3	4	4	4	4	5	9	7	5					4	4	4	4	5	7	7	5					4	3	4	4	5	8	8	5																																																																
2:23:00	22.3	4	4	4	4	5	8	7	5					4	4	4	4	5	7	7	5					4	3	4	4	4	8	7	6																																																																
2:24:00	22.3	3	4	4	5	5	8	7	5					4	4	3	4	4	7	7	4					3	3	4	4	6	7	9	6																																																																
2:25:00	22.3	4	4	4	4	4	6	7	5					3	4	4	4	5	7	7	5					3	4	4	4	5	7	7	5																																																																
2:26:00	22.3	4	4	4	3	5	8	8	5					4	4	4	4	5	7	7	5					4	4	4	5	4	7	9	6																																																																
2:27:00	22.3	4	4	4	4	5	8	7	5					5	4	4	5	5	7	7	5					4	4	3	4	5	7	6	5																																																																
2:28:00	22.4	4	4	4	4	5	7	7	5					4	5	4	4	5	8	8	5					4	4	4	4	5	7	8	5																																																																
2:29:00	22.4	4	3	4	4	5	7	7	5					4	4	4	4	5	7	6	5					4	4	4	4	4	6	7	5																																																																
2:30:00	22.4	4	4	4	4	4	7	7	6					4	4	3	4	5	7	6	6					3	4	4	4	5	6	8	6																																																																
2:31:00	22.4	3	4	4	4	5	8	6	5					4	4	4	4	5	8	7	5					3	4	4	4	4	7	7	5																																																																
2:32:00	22.4	4	4	4	4	5	8	7	5					4	4	3	4	4	7	7	5					3	3	4	4	5	7	7	5																																																																
2:33:00	22.4	3	4	4	5	5	7	7	4					4	4	4	4	4	7	7	5					4	4	4	4	5	6	7	5																																																																
2:34:00	22.4	3	4	4	5	5	7	7	6					4	4	4	4	6	6	7	6					4	3	4	4	4	7	7	5																																																																
2:35:00	22.4	3	4	4	4	5	7	7	5					4	3	4	4	5	7	7	4					4	4	4	4	4	7	8	5																																																																
2:36:00	22.4	3	4	4	4	5	8	8	5					3	4	4	4	5	8	7	5					4	4	4	4	5	7	8	5																																																																
2:37:00	22.4	4	3	3	4	5	7	7	4					4	4	4	4	5	7	7	5					4	3	3	4	5	8	8	5																																																																
2:38:00	22.4	4	4	4	4	5	7	6	5					3	4	4	4	5	7	8	5					4	3	4	4	5	7	8	5																																																																
2:39:00	22.4	4	4	4	4	4	7	7	6					3	3	3	3	4	6	7	5					4	4	4	4	4	7	6	5																																																																
2:40:00	22.4	4	4	3	5	5	6	7	5					4	3	4	4	5	7	7	6					4	4	3	4	5	7	7	5																																																																
2:41:00	22.4	3	4	4	4	5	7	7	5					3	3	4	4	5	7	8	5					4	4	4	4	4	7	7	5																																																																
2:42:00	22.4	4	4	4	4	4	6	7	5					3	4	4	3	4	6	7	5					4	3	4	4	5	7	8	5																																																																
2:43:00	22.4	4	4	4	4	5	6	7	5					3	4	4	4	5	8	7	5					3	3	4	4	5	7	8	5																																																																
2:44:00	22.4	3	3	4	4	4	6	7	5					3	4	4	4	4	7	8	5					4	4	4	4	5	6	7	4																																																																
2:45:00	22.4	4	4	4	5	4	7	7	5					4	4	4	4	5	6	7	5					3	4	4	4	5	6	7	5																																																																
2:46:00	22.4	4	4	4	4	4	6	7	5					3	4	4	4	5	7	7	5					3	4	4	4	4	7	6	5																																																																
2:47:00	22.4	4	4	4	3	4	6	6	5					4	3	4	4	5	6	8	5					3	4	4	4	5	7	7	4																																																																
2:48:00	22.4	4	3	4	5	4	6	7	5					4	4	4	4	4	7	7	5					4	4	4	4	5	7	7	5																																																																
2:49:00	22.4	4	4	4	4	5	7	7	6					4	4	4	4	4	6	8	5					4	3	4	4	5	7	7	5																																																																
2:50:00	22.4	3	4	4	4	4	7	7	5					4	4	4	4	4	6	6	5					4	3	3	3	4	7	7	5																																																																
2:51:00	22.4	3	4	4	4	4	7	7	4					4	4	4	4	4	7	7	5					4	4	4	4	4	6	7	5																																																																
2:52:00	22.4	4	3	4	4	4	7	7	5					4	4	4	4	5	6	6	4					4	4	4	4	4	7	7	5																																																																
2:53:00	22.4	4	3	4	4	5	6	7	5					3	4	4	4	5	7	7	5					3	4	4	4	4	6	8	5																																																																
2:54:00	22.4	4	4	4	4	5	7	7	5					4	4	4	3	4	6	7	5					3	4	4	4	4	5	6	5																																																																
2:55:00	22.4	4	4	4	5	5	6	6	6					4	3	4	4	5	6	7	5					4	3	4	4	4	6	7	5																																																																
2:56:00	22.4	3	4	4	4	5	6	7	6					3	4	4	4	4	6	7	5					4	4	4	4	4	6	6	6																																																																
2:57:00	22.4	3	4	3	4	4	6	6	5					4	4	4	4	5	7	7	5					4	4	3	4	4	6	7	4																																																																
2:58:00	22.5	4	4	4	4	4	5	6	5					3	4	3	4	4	7	6	5					4	4	4	4	4	6	7	6																																																																
2:59:00	22.5	3	4	4	4	4	6	8	5					4	4	4	4	5	6	6	5					4	4	4	4	4	5	7	5																																																																
3:00:00	22.5	4	4	5	4	5	7	7	6					4	3	4	4	5	6	6	5					4	4	4	4	4	7	7	5																																																																
3:01:00	22.5	4	4	4	4	4	6	6	5					3	4	4	4	5	6	7	5					3	4	4	4	4	5	7	4																																																																
3:02:00	22.5	3	4	4	4	4	7	7	5					4	4	3	4	4	7	8	5					4	4	4	4	4	6	7	5																																																																
3:03:00	22.5	3	4	3	4	4	6	7	5					4	4	4	4	4	7	6	5					4	4	3	4	4	7	6	5																																																																
3:04:00	22.5	4	4	4	4	4	6	6	5					4	4	3	4	4	6	6	5					4	3	4	4	4	6	7	5																																																																
3:05:00	22.5	3	3	4	4	4	6	6	5					4	4	4	4	4	5	7	5					4	4	4	4	4	6	7	5																																																																
3:06:00	22.5	4	4	4	4	5	5	7	5					4	3	4	3	4	6	6	5					4	4	4	4	4	6	6	5																																																																
3:07:00	22.5	4	4	4	4	5	6	7	5					4	4	4	5	4	6	7	5					4	4	3	4	5	7	8	5																																																																
3:08:00	22.5	4	4	4	4	4	6	7	5					4	3	4	4	4	7	8	6					4	4	4	4	4	6	7	5																																																																
3:09:00	22.5	4	4	4	4	5	6	8	5					4	4	3	4	5	6	6	5					4	3	4	4	4	6	6	5																																																																
3:10:00	22.5	3	4	4	4	5	6	8	5					3	4	4	4	4	7	7	5					3	4	4	3	4	6	6	5																																																																
3:11:00	22.5	3	4	3	4	4	6	6	5					4	4	4	3	4	7	7	5					4	4	4	4	5	6	7	5																																																																
3:12:00	22.5	4	4	3	4	4	5	7	5					3	4	4	4	4	6	7	6					4	4	4	4	4	6	6	6																																																																
3:13:00	22.5	4	4	5	4	5	5	7	5					4	4	3	3	4	6	8	5					4	4	3	4	4	6	7	5																																																																
3:14:00	22.5	4	4	3	4	4	6	6	5					4	3	4	4	4	5	8	4					4	3	4	4	4	6	7	5																																																																
3:15:00	22.5	4	3	4	4	4	6	7	4					4	4	4	3	5	5	7	5					4	4	4	4	4	6	7	5																																																																
3:16:00	22.5	4	4	4	4	4	7	7	5					4	4	4	4	4	6	6	5					4	4	3	4	3	6	8	5																																																																
3:17:00	22.5	4	4	4	4	4	6	7	5					4	4	4	4	4	5	7	5					4	4	4	4	5	6	6	5																																																																
3:18:00	22.5	3	4	4	4	5	5	7	5					4	3	4	4	4	6	6	5					4	3	4	4	4	5	5	5																																																																
3:19:00	22.5	4	3	4	4	4	6	7	5					4	4	4	4	4	5	7	5					4	3	4	4	4	6	7	5																																																																
3:20:00	22.5	4	4	3	4	4	5	7	5					3	3	3	4	4	6	7	5					4	3	4	4	4	6	7	5																																																																
3:21:00	22.5	3	3	4	4	4	6	7	6					3	4	4	4	5	6	7	5					3	4	4	4	4	6	6	5																																																																
3:22:00	22.5	3	4	3	4	4	5	6	5					4	3	4	4	4	5	7	5					3	3	3	4	3	6	7	5																																																																
